2784;Белотинци;3499;NULL;03722;40
2785;Клисурица;3483;09549;37304;40
2786;Трифоново;3435;09548;73167;40
2787;Смоляновци;3450;09542;67667;40
2788;Габровница;3453;09545;14180;40
2789;Долна Рикса;3452;09549;22250;40
2790;Студено буче;3480;09544;70113;40
2791;Долна Вереница;3485;09567;22040;40
2792;Горна Вереница;3484;09567;16153;40
2793;Долно Белотинци;3437;NULL;03736;40
2794;Доктор-Йосифово;3449;09541;21840;40
2795;Равна;3473;09559;61090;40
2796;Превала;3457;09553;58116;40
2797;Железна;3461;09554;29115;40
2798;Белимел;3462;09552;03469;40
2799;Чипровци;3460;09554;81390;40
2800;Митровци;3464;09550;48475;40
2801;Мартиново;3459;09554;47353;40
2802;Горна лука;3458;09550;16300;40
2803;Челюстница;3465;09552;80354;40
2804;Горна Ковачица;3463;09559;16239;40
2805;Якимово;3640;09742;87299;40
2806;Комощица;3648;09725;38159;40
2807;Дългоделци;3638;09748;24551;40
2808;Долно Церовене;3639;09721;22873;40
2809;Церово;4465;03517;78478;40
2810;Динката;4458;03526;21172;40
2811;Щърково;4461;13526;84067;40
2812;Памидово;4459;03526;55275;40
2813;Лесичово;4463;03517;43369;40
2814;Калугерово;4462;03515;35571;40
2815;Боримечково;4464;03517;05459;40
2816;Сбор;4537;035256;65468;40
2817;Сарая;4447;03522;65437;40
2818;Росен;4457;035255;63032;40
2819;Драгор;4406;035253;23457;40
2820;Ивайло;4406;034;32010;40
2821;Црънча;4498;03516;78570;40
2822;Ляхово;4486;035251;44879;40
2823;Априлци;4445;03524;00571;40
2824;Мокрище;4408;03529;48876;40
2825;Юнаците;4478;03519;86074;40
2826;Мирянци;4443;03520;48444;40
2827;Цар Асен;4533;035395;78056;40
2828;Говедаре;4453;03528;15271;40
2829;Хаджиево;4441;03512;77061;40
2830;Синитово;4442;03523;66559;40
2831;Пищигово;4451;03514;56561;40
2832;Огняново;4494;03511;53335;40
2833;Пазарджик;4400;034;55155;40
2834;Главиница;4409;034;15028;40
2835;Овчеполци;4448;03510;53285;40
2836;Величково;4479;03519;10505;40
2837;Звъничево;4488;03521;30572;40
2838;Дебръщица;4499;03516;20362;40
2839;Братаница;4485;035251;06149;40
2840;Паталеница;4497;03516;55556;40
2841;Гелеменово;4444;03522;14619;40
2842;Тополи дол;4454;035252;72713;40
2843;Добровница;4405;035254;21556;40
2844;Крали Марко;4452;03514;39428;40
2845;Черногорово;4455;03514;81089;40
2846;Мало Конаре;4450;03513;46749;40
2847;Алеко-Константиново;4495;NULL;00254;40
2848;Батак;4580;03553;02837;40
2849;Фотиново;4571;035502;76162;40
2850;Нова махала;4681;03555;51874;40
2851;Белово;4470;03581;03592;40
2852;Сестримо;4469;03587;66319;40
2853;Габровица;4467;03587;14163;40
2854;Дъбравите;4472;03581;24414;40
2855;Мененкьово;4482;03588;47812;40
2856;Аканджиево;4483;03585;00165;40
2857;Голямо Белово;4473;03581;15802;40
2858;Момина клисура;4468;03582;48903;40
2859;Бяга;4587;03557;07586;40
2860;Розово;4683;03552;62973;40
2861;Козарско;4584;03554;37705;40
2862;Жребичко;4585;03554;29522;40
2863;Равногор;4682;035501;61220;40
2864;Брацигово;4679;03552;06207;40
2865;Исперихово;4588;03558;32888;40
2866;Юндола;4580;035419;86115;40
2867;Пашови;4632;03548;55631;40
2868;Кандови;4631;NULL;36035;40
2869;Биркова;4630;03548;07836;40
2870;Рохлева;4630;03548;63687;40
2871;Сърница;4633;03547;70648;40
2872;Бутрева;4630;03548;07867;40
2873;Цветино;4630;03548;78272;40
2874;Грашево;4618;03549;17823;40
2875;Бозьова;4630;NULL;07853;40
2876;Абланица;4645;035419;00881;40
2877;Чолакова;4630;03548;81863;40
2878;Всемирци;4622;NULL;12334;40
2879;Враненци;4630;0308;12989;40
2880;Кръстава;4630;035418;41136;40
2881;Драгиново;4642;03545;23234;40
2882;Велинград;4600;0359;10450;40
2883;Алендарова;4621;035419;83421;40
2884;Побит камък;4633;03547;59224;40
2885;Света Петка;4620;035419;65534;40
2886;Долна Дъбева;4625;NULL;24325;40
2887;Горна Дъбева;4648;03548;18527;40
2888;Медени поляни;4637;03547;47559;40
2889;Горна Биркова;4630;NULL;18513;40
2890;Бъта;4527;03533;07572;40
2891;Баня;4523;03536;02717;40
2892;Елшица;4538;03538;27406;40
2893;Левски;4535;03535;22681;40
2894;Попинци;4528;03534;57580;40
2895;Оборище;4522;035394;53103;40
2896;Поибрене;4524;03530;57128;40
2897;Панагюрище;4500;0357;55302;40
2898;Сребриново;4525;NULL;68271;40
2899;Панагюрски колони;4500;03537;59375;40
2900;Пещера;4550;0350;56277;40
2901;Радилово;4690;03556;61371;40
2902;Капитан-Димитриево;4589;03559;36124;40
2903;Дорково;4641;03543;23008;40
2904;Ракитово;4640;03542;62004;40
2905;Костандово;4644;03544;38844;40
2906;Лозен;4489;03567;44053;40
2907;Ветрен;4480;03584;10820;40
2908;Бошуля;4481;03566;05949;40
2909;Варвара;4492;03563;10104;40
2910;Ковачево;4477;03567;37491;40
2911;Карабунар;4484;03569;36172;40
2912;Славовица;4460;03562;67009;40
2913;Злокучене;4421;03561;31214;40
2914;Ветрен дол;4493;03563;10851;40
2915;Виноградец;4487;03568;11154;40
2916;Горно вършило;4456;03562;16732;40
2917;Долно вършило;4446;NULL;22592;40
2919;Семчиново;4474;03564;66202;40
2920;Септември;4490;03561;66264;40
2921;Симеоновец;4475;03564;66439;40
2922;Блатница;4449;035391;04368;40
2923;Дюлево;4529;035392;24726;40
2924;Свобода;4532;035393;65807;40
2925;Смилец;4531;035393;67516;40
2926;Стрелча;4530;03532;69835;40
2927;Гоз;2366;07751;15331;40
2928;Арзан;2386;07751;00610;40
2929;Гърло;2381;07751;18349;40
2930;Ребро;2384;07752;62373;40
2931;Завала;2374;07751;30048;40
2932;Ноевци;2394;07753;52324;40
2933;Бабица;2365;07751;02066;40
2934;Банище;2388;07751;02614;40
2935;Сопица;2378;07755;68059;40
2936;Конска;2379;07752;41126;40
2937;Режанци;2380;07752;17796;40
2938;Ръжавец;2389;07751;63519;40
2939;Брезник;2360;07751;06286;40
2940;Гигинци;2393;07754;14893;40
2941;Билинци;2385;NULL;04042;40
2942;Душинци;2398;NULL;24205;40
2943;Садовик;2387;07752;65084;40
2944;Видрица;2364;07751;11034;40
2945;Красава;2370;07751;39517;40
2946;Брусник;2372;07751;06639;40
2947;Кошарево;2390;07754;39150;40
2948;Кривонос;2386;NULL;39855;40
2949;Слаковци;2369;07751;67163;40
2950;Велковци;2375;07755;10548;40
2951;Муртинци;2382;07751;49374;40
2952;Станьовци;2391;07751;68833;40
2953;Озърновци;2373;07751;53463;40
2954;Ярославци;2376;07751;87579;40
2955;Бегуновци;2395;07751;03099;40
2956;Непразненци;2396;07753;51490;40
2957;Долна Секирна;2397;07751;22263;40
2958;Долни Романци;2367;07751;22506;40
2959;Горна Секирна;2399;07751;16382;40
2960;Горни Романци;2371;07751;16612;40
2961;Брезнишки извор;2385;07752;06313;40
2962;Земен;2440;07741;30778;40
2963;Дивля;2457;07743;20972;40
2964;Мурено;2437;07744;49357;40
2965;Пещера;2443;07741;56280;40
2966;Падине;2438;07744;55141;40
2967;Чепино;2436;07744;80385;40
2968;Раянци;2446;NULL;62356;40
2969;Еловдол;2434;07744;27320;40
2970;Беренде;2335;07744;03887;40
2971;Жабляно;2442;07741;29012;40
2972;Одраница;2437;07743;53415;40
2973;Калотинци;2444;07741;35482;40
2974;Габровдол;2392;07744;14146;40
2975;Смиров дол;2456;07743;67595;40
2976;Блатешница;2441;07741;04340;40
2977;Враня стена;2445;07741;12228;40
2978;Долна Врабча;2458;07743;22054;40
2979;Горна Врабча;2439;07744;16167;40
2980;Горна Глоговица;2459;07741;16170;40
2981;Лобош;2433;07742;43918;40
2982;Косача;2448;07727;38724;40
2983;Калище;2431;07742;35434;40
2984;Светля;2449;07727;65591;40
2985;Слатино;2449;07727;67266;40
2986;Сирищник;2450;07727;66648;40
2987;Егълница;2429;07745;27043;40
2988;Ковачевци;2450;07727;37513;40
2989;Ракиловци;2451;07727;61947;40
2990;Люлин;2352;07717;44656;40
2991;Радуй;2359;07714;61618;40
2992;Мещица;2353;07714;48037;40
2993;Вискяр;2358;07714;11209;40
2994;Перник;2300;076;55871;40
2995;Расник;2357;07714;62219;40
2996;Боснек;2345;07715;05760;40
2997;Зидарци;2356;07719;30836;40
2998;Рударци;2343;07713;63152;40
2999;Студена;2344;07715;70038;40
3000;Кладница;2347;07711;37174;40
3001;Лесковец;2342;07712;43428;40
3002;Дивотино;2350;07717;20986;40
3003;Батановци;2340;07712;72223;40
3004;Витановци;2354;07719;11288;40
3005;Драгичево;2351;07718;23251;40
3006;Кралев дол;2349;076;39387;40
3007;Планиница;2340;07712;56650;40
3008;Ярджиловци;2355;07719;87480;40
3009;Черна гора;2340;07712;81952;40
3010;Чуйпетлово;2346;NULL;81623;40
3011;Богданов дол;2341;07712;04618;40
3012;Селищен дол;2377;07755;66072;40
3013;Големо Бучино;2348;076;15504;40
3014;Дрен;2430;07726;23649;40
3015;Жедна;2423;07725;29060;40
3016;Извор;2415;07724;32384;40
3017;Прибой;2452;07720;58311;40
3018;Друган;2410;07728;24832;40
3019;Житуша;2421;07725;29622;40
3020;Радибош;2417;0777;61354;40
3021;Касилаг;2424;077221;36566;40
3022;Радомир;2400;0777;61577;40
3023;Чуковец;2425;077221;81709;40
3024;Углярци;2418;07726;75023;40
3025;Беланица;2453;07720;03277;40
3026;Копаница;2409;0777;38460;40
3027;Кошарите;2453;07720;41251;40
3028;Владимир;2411;07728;11404;40
3029;Кленовик;2421;07725;41232;40
3030;Бобораци;2554;07720;04529;40
3031;Гълъбник;2426;077229;18263;40
3032;Кондофрей;2422;077221;38265;40
3033;Байкалско;2427;07724;02230;40
3034;Борнарево;2407;0777;05534;40
3035;Негованци;2417;07724;51278;40
3036;Николаево;2406;0777;51617;40
3037;Стефаново;2414;07723;69239;40
3038;Дебели лаг;2416;077226;20256;40
3039;Старо село;2412;07728;69064;40
3040;Поцърненци;2455;07720;57964;40
3041;Драгомирово;2428;07724;23443;40
3042;Долна Диканя;2420;07729;22085;40
3043;Горна Диканя;2419;077222;16208;40
3044;Долни Раковец;2413;07723;22490;40
3045;Червена могила;2408;0777;80488;40
3046;Ерул;2486;07732;27601;40
3047;Трън;2460;07731;73273;40
3048;Вукан;2485;07732;12348;40
3049;Забел;2469;NULL;30017;40
3050;Банкя;2466;07731;02645;40
3051;Къшле;2492;07735;41040;40
3052;Врабча;2470;07733;12139;40
3053;Мрамор;2487;07732;49196;40
3054;Радово;2488;07732;61501;40
3055;Бохова;2483;07734;05918;40
3056;Видрар;2495;07735;11017;40
3057;Парамун;2474;07733;55453;40
3058;Еловица;2489;07732;27351;40
3059;Кожинци;2487;07732;37602;40
3060;Лялинци;2474;07733;44781;40
3061;Бусинци;2486;07732;07096;40
3062;Ломница;2426;07731;44269;40
3063;Богойна;2467;NULL;04697;40
3064;Ярловци;2481;07734;87566;40
3065;Бераинци;2488;07731;03873;40
3066;Проданча;2471;07733;58551;40
3067;Велиново;2476;07731;10478;40
3068;Рани луг;2484;07734;62205;40
3069;Реяновци;2483;07734;62565;40
3070;Слишовци;2484;07734;67458;40
3071;Докьовци;2497;07735;21854;40
3072;Лева река;2494;07735;43195;40
3073;Насалевци;2478;NULL;51130;40
3074;Глоговица;2463;07731;15134;40
3075;Неделково;2477;07733;51343;40
3076;Ездимирци;2464;07731;27084;40
3077;Филиповци;2472;07733;76114;40
3078;Стайчовци;2489;07732;68641;40
3079;Милкьовци;2475;07733;48249;40
3080;Пенкьовци;2499;07735;55814;40
3081;Шипковица;2493;07735;83209;40
3082;Джинчовци;2483;07731;20818;40
3083;Горочевци;2496;07735;17077;40
3084;Туроковци;2468;07731;73479;40
3085;Бутроинци;2473;NULL;07137;40
3086;Главановци;2480;07734;14979;40
3087;Дълга лука;2492;07735;24517;40
3088;Зелениград;2478;07734;30716;40
3089;Мракетинци;2477;07733;49182;40
3090;Лешниковци;2481;07734;43551;40
3091;Милославци;2478;07734;48252;40
3092;Цегриловци;2479;07734;78327;40
3093;Костуринци;2489;07732;39027;40
3094;Долна Мелна;2490;07735;22201;40
3095;Горна Мелна;2491;07735;16331;40
3096;Студен извор;2488;07732;70086;40
3097;Стрезимировци;2482;07734;69777;40
3098;Деков;5919;06588;20537;40
3099;Татари;5918;06580;72117;40
3100;Белене;5930;0658;03366;40
3101;Бяла вода;5921;06581;07630;40
3102;Кулина вода;5937;06589;40573;40
3103;Петокладенци;5928;06587;56085;40
3104;Гиген;5970;06562;14876;40
3105;Брест;5971;06563;06402;40
3106;Крета;5961;06560;39712;40
3107;Искър;5972;065617;14888;40
3108;Ленково;5967;06569;43284;40
3109;Шияково;5962;06569;83394;40
3110;Дъбован;5973;06568;24308;40
3111;Сомовит;5959;06567;68045;40
3112;Гулянци;5960;06561;18099;40
3113;Милковица;5968;06565;48204;40
3114;Долни Вит;5969;06566;22335;40
3115;Загражден;5974;06564;30199;40
3116;Рибен;5847;06518;62596;40
3117;Подем;5852;06517;57025;40
3118;Победа;5873;06511;56865;40
3119;Байкал;5861;06555;02227;40
3120;Брегаре;5862;06557;06210;40
3121;Гостиля;5864;06559;17364;40
3122;Комарево;5853;06412;38145;40
3123;Ставерци;5863;06550;68607;40
3124;Биволаре;5849;06414;03993;40
3125;Божурица;5848;06517;05013;40
3126;Славовица;5858;06558;67012;40
3127;Тръстеник;5857;06551;73359;40
3128;Ореховица;5859;NULL;53655;40
3129;Крушовене;5860;06554;40195;40
3130;Долна Митрополия;5855;06552;22215;40
3131;Горна Митрополия;5869;06556;16345;40
3132;Бъркач;5877;06525;07524;40
3133;Градина;5879;06417;17470;40
3134;Садовец;5999;06521;65070;40
3135;Крушовица;5881;06523;40213;40
3136;Петърница;5878;06524;56201;40
3137;Долни Дъбник;5870;06514;22407;40
3138;Горни Дъбник;5880;06512;16537;40
3139;Искър;5868;06516;55782;40
3140;Писарово;5871;065165;56493;40
3141;Староселци;5865;06490;69095;40
3142;Долни Луковит;5867;065164;22438;40
3143;Варана;5911;06539;10080;40
3144;Обнова;5922;06538;53089;40
3145;Изгрев;5924;06531;32531;40
3146;Левски;5900;0650;43236;40
3147;Градище;5910;06539;17556;40
3148;Малчика;5917;06534;46841;40
3149;Асеновци;5913;06537;00761;40
3150;Божурлук;5931;06533;05044;40
3151;Българене;5923;06532;07274;40
3152;Стежерово;5920;06533;69153;40
3153;Аспарухово;5914;06536;00802;40
3154;Трънчовица;5925;06530;73345;40
3155;Козар Белене;5915;06535;37647;40
3156;Въбел;5953;06542;12365;40
3157;Лозица;5954;06546;44152;40
3158;Жернов;5964;06543;29310;40
3159;Дебово;5958;06548;20314;40
3160;Асеново;5957;06540;00744;40
3161;Никопол;5940;06541;51723;40
3162;Новачене;5950;06544;51932;40
3163;Любеново;5955;06545;44536;40
3164;Муселиево;5963;06543;49415;40
3165;Черковица;5951;06541;80697;40
3166;Евлогиево;5965;06545;27019;40
3167;Санадиново;5929;06549;65320;40
3168;Бацова махала;5927;06549;02957;40
3169;Драгаш войвода;5952;06547;23193;40
3170;Ясен;5850;06491;87597;40
3171;Къшин;5885;06492;41037;40
3172;Мечка;5843;06415;47963;40
3173;Бохот;5891;06495;05921;40
3174;Плевен;5800;064;56722;40
3175;Ралево;5875;06499;62116;40
3176;Ласкар;5876;06499;43147;40
3177;Беглеж;5872;06519;03068;40
3178;Опанец;5851;06498;53583;40
3179;Върбица;5845;06526;12752;40
3180;Гривица;5841;06411;17854;40
3181;Пелишат;5895;06497;55765;40
3182;Търнене;5882;06493;73674;40
3183;Дисевица;5800;06493;24935;40
3184;Тученица;5892;06496;73523;40
3185;Радишево;5838;06410;61426;40
3186;Коиловци;5842;06529;37856;40
3187;Тодорово;5887;06494;72566;40
3188;Буковлък;5839;06418;06999;40
3189;Славяново;5840;06515;67088;40
3190;Николаево;5874;06520;51620;40
3191;Брестовец;5884;06492;06495;40
3192;Горталово;5888;06499;17258;40
3193;Бръшляница;5844;06416;06690;40
3194;Къртожабене;5883;06493;40974;40
3195;Пордим;5898;06513;57772;40
3196;Одърне;5893;06527;53446;40
3197;Каменец;5912;06419;35780;40
3198;Згалево;5897;06522;30590;40
3199;Катерица;5894;06528;36614;40
3200;Борислав;5889;06413;05493;40
3201;Тотлебен;5899;06510;72881;40
3202;Вълчитрън;5890;06528;12601;40
3203;Глава;5985;06599;14934;40
3204;Телиш;5990;06575;72206;40
3205;Рупци;5994;06579;63361;40
3206;Сухаче;5988;06572;70281;40
3207;Ракита;5998;06590;61950;40
3208;Лепица;5987;06571;43311;40
3209;Горник;5991;06591;16540;40
3210;Бресте;5992;06577;06433;40
3211;Девенци;5995;06570;20383;40
3212;Реселец;5993;06578;62503;40
3213;Койнаре;5986;06573;37863;40
3214;Чомаковци;5989;06574;81551;40
3215;Радомирци;5997;06576;61580;40
3216;Червен бряг;5980;0659;80501;40
3217;Бреница;3260;09145;06375;40
3218;Еница;3261;09143;27509;40
3219;Кнежа;3230;09132;37376;40
3220;Лазарово;3262;09142;43044;40
3221;Бор;4263;03344;07870;40
3222;Врата;4257;03320;12992;40
3223;Конуш;4268;03341;38385;40
3224;Червен;4252;03325;80437;40
3225;Стоево;4266;03322;69273;40
3226;Боянци;4246;03349;06029;40
3227;Яворово;4258;03345;87179;40
3228;Косово;4887;03342;38799;40
3229;Орешец;4255;03320;53761;40
3230;Мулдава;4249;03346;49309;40
3231;Лясково;4258;03345;44834;40
3232;Бачково;4251;03327;02974;40
3233;Узуново;4263;03344;75254;40
3234;Мостово;4257;03320;49151;40
3235;Новаково;4262;03344;51830;40
3236;Козаново;4248;03343;37633;40
3237;Избеглии;4269;03324;32341;40
3238;Изворово;4263;03163;32932;40
3239;Тополово;4260;03321;72789;40
3240;Добралък;4259;03348;21324;40
3241;Сини връх;4263;03320;70737;40
3242;Долнослав;4254;03328;22839;40
3243;Горнослав;4253;03328;16955;40
3244;Добростан;4256;03328;21676;40
3245;Златовръх;4264;03322;31108;40
3246;Три могили;4263;03344;73147;40
3247;Нови извор;4265;03340;32398;40
3248;Асеновград;4230;0331;00702;40
3249;Нареченски бани;4880;03342;51127;40
3250;Патриарх-Евтимово;4267;03326;55590;40
3251;Чоба;4160;031998;81975;40
3252;Бабек;4156;03192;02035;40
3253;Борец;4144;03193;05356;40
3254;Върбен;4145;03190;12680;40
3255;Свежен;4153;031996;65526;40
3256;Стрелци;4152;031995;69818;40
3257;Брезово;4160;03191;06361;40
3258;Тюркмен;4157;03197;73794;40
3259;Чехларе;4159;03198;81308;40
3260;Розовец;4154;03195;62966;40
3261;Пъдарско;4158;031992;58983;40
3262;Дрангово;4164;03196;23580;40
3263;Сърнегор;4146;031993;70593;40
3264;Златосел;4162;031997;31160;40
3265;Зелениково;4155;03194;30750;40
3266;Отец-Кирилово;4163;03196;54451;40
3267;Ръжево;4169;03125;63553;40
3268;Бегово;4352;031791;03085;40
3269;Житница;4172;031703;29475;40
3270;Сухозем;4353;031706;70353;40
3271;Дуванлии;4174;03123;24000;40
3272;Главатар;4171;031258;14996;40
3273;Песнопой;4355;031708;55926;40
3274;Калояново;4173;03123;35523;40
3275;Дълго поле;4195;03175;24582;40
3276;Черноземен;4168;031707;81133;40
3277;Иван-Вазово;4344;031704;32038;40
3278;Долна махала;4351;031702;22191;40
3279;Горна махала;4345;031705;16328;40
3280;Ръжево Конаре;4170;03125;63567;40
3281;Отец-Паисиево;4354;031706;54465;40
3282;Баня;4360;03132;02720;40
3283;Анево;4331;03134;00480;40
3284;Сопот;4330;03134;68080;40
3285;Богдан;4343;031308;04563;40
3286;Дъбене;4349;031392;24241;40
3287;Розино;4340;03136;62949;40
3288;Домлян;4357;031396;22931;40
3289;Пролом;4358;031387;58616;40
3290;Карлово;4300;0335;36498;40
3291;Климент;4348;031309;37229;40
3292;Иганово;4334;031395;32226;40
3293;Кърнаре;4337;03135;40939;40
3294;Калофер;4370;03133;35496;40
3295;Ведраре;4364;03138;10291;40
3296;Клисура;4341;03137;37277;40
3297;Слатина;4342;031398;67235;40
3298;Куртово;4369;03138;40703;40
3299;Бегунци;4359;031388;03109;40
3300;Певците;4335;031395;55676;40
3301;Московец;4333;031390;49117;40
3302;Соколица;4367;03138;67903;40
3303;Мраченик;4362;031324;49240;40
3304;Столетово;4338;03135;69420;40
3305;Войнягово;4347;031393;12005;40
3306;Каравелово;4350;03130;36186;40
3307;Марино поле;4365;03138;47250;40
3308;Васил Левски;4363;031394;10207;40
3309;Горни Домлян;4368;031396;16513;40
3310;Христо-Даново;4339;031397;77462;40
3311;Кричим;4220;03145;39921;40
3312;Лъки;4860;03052;44478;40
3313;Югово;4869;03052;86012;40
3314;Чуката;4868;03053;81671;40
3315;Белица;4862;NULL;03530;40
3316;Борово;4863;03052;05623;40
3317;Здравец;4888;03052;31423;40
3318;Дряново;4864;NULL;23950;40
3319;Четрока;4867;06052;81298;40
3320;Крушово;4875;03052;40244;40
3321;Лъкавица;4865;03052;44447;40
3322;Манастир;4873;030528;46989;40
3323;Джурково;4888;03052;20883;40
3324;Балкан махала;4874;03052;02453;40
3325;Труд;4199;03126;73242;40
3326;Динк;4149;03124;21169;40
3327;Рогош;4140;03121;62858;40
3328;Маноле;4137;03122;47086;40
3329;Войсил;4203;0318;12019;40
3330;Строево;4197;03106;69874;40
3331;Скутаре;4134;03129;66915;40
3332;Желязно;4136;03101;29235;40
3333;Царацово;4204;03127;78080;40
3334;Радиново;4202;0318;61412;40
3335;Крислово;4148;03124;39918;40
3336;Костиево;4205;0318;38950;40
3337;Калековец;4147;03124;35300;40
3338;Бенковски;4201;0318;03839;40
3339;Ясно поле;4139;03105;87669;40
3340;Трилистник;4141;03121;73122;40
3341;Войводиново;4135;03101;11845;40
3342;Граф-Игнатиево;4198;03107;17806;40
3343;Манолско Конаре;4138;03105;47113;40
3344;Перущица;4225;03143;55909;40
3345;Пловдив;4000;032;56784;40
3346;Искра;4297;03163;32826;40
3347;Виница;4284;031603;11123;40
3348;Буково;4295;031605;56335;40
3349;Леново;4261;03347;43298;40
3350;Брягово;4294;03167;06745;40
3351;Градина;4290;03162;17484;40
3352;Поройна;4281;03164;57806;40
3353;Езерово;4288;03168;27139;40
3354;Крушево;4291;031627;40155;40
3355;Татарево;4282;031602;72093;40
3356;Първомай;4270;0336;59080;40
3357;Воден;4289;031606;11627;40
3358;Бяла река;4285;03166;07675;40
3359;Добри дол;4292;031620;21440;40
3360;Драгойново;4293;031604;23385;40
3361;Жълт камък;4298;03344;29581;40
3362;Караджалово;4283;03165;36230;40
3363;Православен;4287;03166;58089;40
3364;Дълбок извор;4280;03164;24493;40
3365;Стряма;4142;03153;70010;40
3366;Белозем;4130;03159;03620;40
3367;Шишманци;4133;03156;83380;40
3368;Раковски;4150;03151;62075;40
3369;Чалъкови;4123;03154;80162;40
3370;Болярино;4132;03157;05270;40
3371;Момино село;4143;03155;48948;40
3372;Руен;4102;03115;63238;40
3373;Чурен;4226;031402;81774;40
3374;Извор;4116;03120;32408;40
3375;Устина;4228;03145;75188;40
3376;Куклен;4101;03115;40467;40
3377;Дедово;4106;03108;20523;40
3378;Ситово;4104;03108;66651;40
3379;Ягодово;4113;03104;87240;40
3380;Оризари;4209;03128;53833;40
3381;Кадиево;4207;031401;35095;40
3382;Бойково;4103;03108;05150;40
3383;Лилково;4105;03108;43671;40
3384;Марково;4108;03112;47295;40
3385;Крумово;4112;03116;40004;40
3386;Цалапица;4218;03149;78029;40
3387;Белащица;4124;03100;03304;40
3388;Храбрино;4111;03120;77373;40
3389;Първенец;4110;03111;59032;40
3390;Брестник;4107;03114;06447;40
3391;Гълъбово;4125;03119;18277;40
3392;Скобелево;4227;031402;66809;40
3393;Браниполе;4109;03113;06077;40
3394;Златитрап;4208;03128;31036;40
3395;Цар Калоян;4126;03119;78207;40
3396;Брестовица;4224;03142;06505;40
3397;Селци;4129;03110;66127;40
3398;Милево;4131;03103;48152;40
3399;Кочево;4119;03118;39102;40
3400;Садово;4122;03118;65139;40
3401;Болярци;4114;03323;05339;40
3402;Ахматово;4128;03108;00847;40
3403;Моминско;4118;031178;48965;40
3404;Поповица;4127;03110;57621;40
3405;Катуница;4120;03117;36676;40
3406;Караджово;4117;03102;36244;40
3407;Богданица;4115;031108;04594;40
3408;Чешнегирово;4122;03118;81342;40
3409;Триводици;4222;NULL;73081;40
3410;Ново село;4221;03147;52221;40
3411;Стамболийски;4210;0339;51980;40
3412;Йоаким Груево;4219;03148;34028;40
3413;Куртово Конаре;4223;03146;40717;40
3414;Любен;4188;0318;44481;40
3415;Правище;4191;0318;58058;40
3416;Царимир;4192;0318;78171;40
3417;Драгомир;4184;0318;23426;40
3418;Неделево;4187;0318;51305;40
3419;Съединение;4190;0318;70528;40
3420;Церетелево;4189;0318;78392;40
3421;Малък Чардак;4194;0318;46944;40
3422;Голям чардак;4193;0318;15970;40
3423;Найден Герово;4185;0318;51069;40
3424;Хисаря;4180;0337;77270;40
3425;Михилци;4361;031717;48564;40
3426;Мътеница;4176;03173;49624;40
3427;Паничери;4179;03173;55378;40
3428;Беловица;4182;031700;03589;40
3429;Старосел;4175;03176;69016;40
3430;Красново;4178;03178;39579;40
3431;Черничево;4181;031718;81030;40
3432;Кръстевич;4177;031761;40333;40
3433;Мало Крушево;4183;031700;46752;40
3434;Ново Железаре;4167;03177;52088;40
3435;Старо Железаре;4165;03174;68967;40
3436;Завет;7330;08342;30065;40
3437;Сушево;7324;08342;70384;40
3438;Прелез;7325;083420;58147;40
3439;Веселец;7327;083429;10714;40
3440;Острово;7260;083462;54417;40
3441;Брестовене;7331;08343;06481;40
3442;Иван Шишманово;7424;NULL;32192;40
3443;Конево;7442;NULL;38296;40
3444;Лъвино;7439;08331;44358;40
3445;Вазово;7422;083393;10015;40
3446;Подайва;7431;08336;56945;40
3447;Исперих;7400;08331;32874;40
3448;Белинци;7432;NULL;03472;40
3449;Йонково;7450;08332;34103;40
3450;Райнино;7421;08337;61875;40
3451;Духовец;7435;083394;24150;40
3452;Делчево;7427;08334;20609;40
3453;Свещари;7423;08335;65650;40
3454;Драгомъж;7429;08331;24921;40
3455;Бърдоква;7448;08333;07452;40
3456;Печеница;7428;08334;56232;40
3457;Тодорово;7425;08334;72578;40
3458;Китанчево;7430;08338;37010;40
3459;Къпиновци;7434;08336;40899;40
3460;Лудогорци;7445;08333;24116;40
3461;Средоселци;7433;08336;68552;40
3462;Яким Груево;7443;NULL;87285;40
3463;Старо селище;7447;08333;69047;40
3464;Малък Поровец;7429;08331;46913;40
3465;Голям Поровец;7444;08330;15953;40
3466;Юпер;7338;08345;86091;40
3467;Севар;7332;08349;65886;40
3468;Савин;7318;NULL;65022;40
3469;Сеслав;7341;083467;66295;40
3470;Тетово;7340;08347;72357;40
3471;Кубрат;7300;08341;40422;40
3472;Тертер;7322;08348;72337;40
3473;Бисерци;7334;08340;04131;40
3474;Беловец;7321;08344;03575;40
3475;Задруга;7317;08341;30212;40
3476;Мъдрево;7323;08348;49518;40
3477;Черешово;7339;083461;80652;40
3478;Горичево;7337;08341;16105;40
3479;Точилари;7316;08341;72895;40
3480;Звънарци;7333;083466;30541;40
3481;Медовене;7319;08341;47617;40
3482;Божурово;7335;083469;05058;40
3483;Крояч;7278;08362;39949;40
3484;Тръбач;7283;08364;73262;40
3485;Сейдол;7282;08364;65992;40
3486;Ловско;7290;08362;44937;40
3487;Градина;7239;08361;17498;40
3488;Каменар;7247;08366;35715;40
3489;Лозница;7290;08362;44166;40
3490;Чудомир;7284;08360;81619;40
3491;Трапище;7281;08360;73002;40
3492;Студенец;7279;07369;70069;40
3493;Веселина;7289;08365;10759;40
3494;Бели Лом;7293;08363;24092;40
